CustomerID,OrderID,Age,AgeGroup,Gender,IncomeLevel,OrderFrequency,Location,PreferredCuisine
3902,601C,22,18-25,Male,Medium,Medium,Bangalore,Lucknowi
3903,2AEF,53,46+,Male,High,Low,Bangalore,North Indian
3904,AED 4.00,19,18-25,Male,Medium,Low,Bangalore,Snacks
3905,CBB4,34,26-35,Female,Medium,Low,Bangalore,Punjabi
3906,C155,45,36-45,Male,Medium,Medium,Bangalore,Gujarati
3907,434D,28,26-35,Male,Low,Low,Bangalore,Gujarati
3908,84ED,47,46+,Female,Low,Low,Bangalore,Desserts
3909,A228,22,18-25,Female,Medium,Low,Bangalore,North Indian
3910,5B42,28,26-35,Female,Low,Low,Bangalore,Snacks
3911,6B76,25,18-25,Male,High,Medium,Bangalore,Mughlai
3912,6D8E,46,46+,Female,Medium,Medium,Bangalore,Tandoor
3913,C9A5,22,18-25,Male,Medium,Low,Bangalore,Biryani
3914,4D1E,44,36-45,Male,Medium,Low,Bangalore,South Indian
3915,9401,27,26-35,Male,Low,High,Bangalore,Chinese
3916,3460,31,26-35,Female,Low,High,Bangalore,Chinese
3917,2124,32,26-35,Female,Medium,Low,Bangalore,Gujarati
3918,92C9,48,46+,Female,Low,High,Bangalore,Punjabi
3919,BD7F,47,46+,Female,High,Low,Bangalore,Snacks
3920,558B,59,46+,Male,Medium,Medium,Bangalore,Biryani
3921,B445,50,46+,Female,Medium,Medium,Bangalore,South Indian
3922,75B5,39,36-45,Male,Low,Medium,Bangalore,South Indian
3923,3FA1,51,46+,Female,Low,High,Bangalore,Desserts
3924,4B86,35,26-35,Male,High,Low,Bangalore,Mughlai
3925,ED6,33,26-35,Female,Medium,Medium,Bangalore,Biryani
3926,45D0,34,26-35,Female,Medium,High,Bangalore,North Indian
3927,641A,42,36-45,Male,Medium,Low,Bangalore,Tandoor
3928,A3A1,23,18-25,Male,Medium,Medium,Bangalore,Lucknowi
3929,EDD,24,18-25,Female,Medium,Medium,Bangalore,Lucknowi
3930,8.10E+02,44,36-45,Male,Medium,Low,Bangalore,Desserts
3931,4234,48,46+,Female,High,Low,Bangalore,Snacks
3932,24ED,48,46+,Female,Medium,High,Bangalore,Tandoor
3933,2D3B,55,46+,Male,Medium,High,Bangalore,Lucknowi
3934,D94E,35,26-35,Female,Low,Low,Bangalore,Mughlai
3935,66BB,56,46+,Female,High,Medium,Bangalore,South Indian
3936,31AA,44,36-45,Female,Low,Low,Bangalore,North Indian
3937,8D01,43,36-45,Male,High,Low,Bangalore,Lucknowi
3938,BE5D,39,36-45,Male,Low,Medium,Bangalore,Biryani
3939,7CAB,23,18-25,Female,Low,Low,Bangalore,Tandoor
3940,BB5F,21,18-25,Female,Low,Medium,Bangalore,Lucknowi
3941,8086,30,26-35,Female,Medium,Medium,Bangalore,South Indian
3942,B443,50,46+,Female,Medium,Low,Bangalore,Punjabi
3943,2CE5,33,26-35,Male,High,Medium,Bangalore,North Indian
3944,D4CB,46,46+,Female,Medium,Low,Bangalore,South Indian
3945,D929,23,18-25,Female,High,Medium,Bangalore,Gujarati
3946,D53,60,46+,Male,Low,Medium,Bangalore,Tandoor
3947,CC8F,28,26-35,Female,Medium,Medium,Bangalore,Gujarati
3948,A813,32,26-35,Female,High,Medium,Bangalore,South Indian
3949,CA34,28,26-35,Female,Medium,Medium,Bangalore,Chinese
3950,1057,22,18-25,Male,Medium,High,Bangalore,North Indian
3951,16DC,36,36-45,Female,Medium,Low,Bangalore,Tandoor
3952,667D,50,46+,Male,High,Low,Bangalore,Chinese
3953,2D0F,34,26-35,Male,Medium,Medium,Bangalore,Chinese
3954,7B8D,20,18-25,Male,Medium,Medium,Bangalore,Lucknowi
3955,4260,58,46+,Male,Low,High,Bangalore,Tandoor
3956,39CD,53,46+,Female,Medium,Medium,Bangalore,Chinese
3957,BFFB,49,46+,Male,Medium,Medium,Bangalore,Chinese
3958,A9D1,19,18-25,Male,Low,Medium,Bangalore,South Indian
3959,260E,52,46+,Male,Low,Medium,Bangalore,Desserts
3960,4A51,32,26-35,Male,Medium,Low,Bangalore,Desserts
3961,1A7D,20,18-25,Female,Low,High,Bangalore,Desserts
3962,5704,25,18-25,Male,Medium,Low,Bangalore,Biryani
3963,1662,44,36-45,Female,Medium,Low,Bangalore,Chinese
3964,E283,55,46+,Male,Medium,High,Bangalore,Tandoor
3965,3614,57,46+,Male,Medium,Low,Bangalore,Snacks
3966,9A56,28,26-35,Male,Low,Low,Bangalore,Tandoor
3967,B6E1,53,46+,Male,Medium,High,Bangalore,Tandoor
3968,3141,23,18-25,Female,High,Medium,Bangalore,Desserts
3969,4BF1,32,26-35,Male,Medium,Low,Bangalore,Lucknowi
3970,64A1,28,26-35,Female,High,High,Bangalore,Biryani
3971,3.00E+28,37,36-45,Female,High,Low,Bangalore,Mughlai
3972,3439,32,26-35,Male,High,Low,Bangalore,Punjabi
3973,D1C5,42,36-45,Female,High,Low,Bangalore,Snacks
3974,8BEE,21,18-25,Male,Medium,Medium,Bangalore,Gujarati
3975,717D,33,26-35,Male,Low,Medium,Bangalore,Tandoor
3976,77A1,24,18-25,Male,High,Low,Bangalore,Mughlai
3977,1.00E+97,32,26-35,Female,Medium,Medium,Bangalore,Snacks
3978,53F6,45,36-45,Female,Medium,Low,Bangalore,Chinese
3979,CDEB,49,46+,Male,Low,Low,Bangalore,North Indian
3980,B010,36,36-45,Female,Medium,Low,Bangalore,Gujarati
3981,3D68,59,46+,Male,High,Medium,Bangalore,Desserts
3982,3BF0,53,46+,Female,Low,Low,Bangalore,South Indian
3983,B742,51,46+,Female,Medium,Low,Bangalore,Mughlai
3984,CC0E,46,46+,Male,Low,High,Bangalore,Gujarati
3985,62A2,47,46+,Female,Medium,Low,Bangalore,Mughlai
3986,6.40E+05,59,46+,Male,Medium,Medium,Bangalore,North Indian
3987,B87A,32,26-35,Female,Medium,Low,Bangalore,South Indian
3988,4557,50,46+,Male,High,Medium,Bangalore,Gujarati
3989,27EE,35,26-35,Female,Low,Low,Bangalore,Desserts
3990,F7C,45,36-45,Male,Medium,Medium,Bangalore,Snacks
3991,AC4E,19,18-25,Male,Medium,Low,Bangalore,Snacks
3992,B459,37,36-45,Male,Medium,High,Bangalore,Snacks
3993,86A2,56,46+,Male,Medium,Low,Bangalore,North Indian
3994,B899,30,26-35,Female,High,Low,Bangalore,Biryani
3995,B2B2,59,46+,Female,Medium,High,Bangalore,Lucknowi
3996,8949,28,26-35,Male,Medium,Medium,Bangalore,Gujarati
3997,AB8,34,26-35,Male,High,Medium,Bangalore,South Indian
3998,E5D,32,26-35,Male,Low,Medium,Bangalore,Tandoor
3999,8882,42,36-45,Female,Medium,High,Bangalore,Tandoor
4000,7762,41,36-45,Female,Medium,High,Bangalore,Mughlai
4001,5.80E+02,31,26-35,Male,Medium,Medium,Bangalore,North Indian
4002,8471,34,26-35,Male,High,Medium,Bangalore,Snacks
4003,B9DE,48,46+,Male,Low,Low,Bangalore,Tandoor
4004,4C99,23,18-25,Male,Medium,Medium,Bangalore,North Indian
4005,B52A,38,36-45,Female,Low,High,Bangalore,Biryani
4006,A36A,48,46+,Female,Medium,Low,Bangalore,North Indian
4007,D847,52,46+,Male,High,Medium,Bangalore,Mughlai
4008,8DFB,20,18-25,Female,Low,Medium,Bangalore,South Indian
4009,4669,29,26-35,Female,Low,Low,Bangalore,Gujarati
4010,1C63,18,18-25,Male,Medium,Low,Bangalore,Gujarati
4011,6059,30,26-35,Male,Medium,Medium,Bangalore,Chinese
4012,75B1,23,18-25,Female,Medium,Low,Bangalore,North Indian
4013,4189,44,36-45,Male,Low,Medium,Bangalore,Snacks
4014,3A74,35,26-35,Female,High,Medium,Bangalore,South Indian
4015,1C37,56,46+,Female,Medium,Medium,Bangalore,North Indian
4016,D476,40,36-45,Female,Low,Medium,Bangalore,North Indian
4017,3B1D,37,36-45,Male,Low,Low,Bangalore,Tandoor
4018,3988,28,26-35,Female,High,Low,Bangalore,Snacks
4019,9910,46,46+,Female,Low,High,Bangalore,North Indian
4020,85BD,53,46+,Male,Medium,High,Bangalore,Punjabi
4021,A89F,25,18-25,Male,High,Low,Bangalore,South Indian
4022,9A7,22,18-25,Male,High,Low,Bangalore,Tandoor
4023,9301,21,18-25,Male,Low,Medium,Bangalore,Mughlai
4024,6744,20,18-25,Female,Medium,Medium,Bangalore,North Indian
4025,A7EB,54,46+,Male,Low,High,Bangalore,Desserts
4026,54B0,47,46+,Female,Medium,Low,Bangalore,Snacks
4027,5C6,25,18-25,Female,Medium,Low,Bangalore,Tandoor
4028,BF79,36,36-45,Male,Medium,Medium,Bangalore,South Indian
4029,BF97,38,36-45,Female,Medium,High,Bangalore,Tandoor
4030,7D65,45,36-45,Female,Low,Low,Bangalore,North Indian
4031,1355,33,26-35,Male,Low,Low,Bangalore,Mughlai
4032,7BE3,21,18-25,Male,Low,Medium,Bangalore,Biryani
4033,7A89,45,36-45,Male,Medium,High,Bangalore,Punjabi
4034,C43A,52,46+,Female,Medium,High,Bangalore,Snacks
4035,8D3,59,46+,Female,Medium,High,Bangalore,Tandoor
4036,5DA7,27,26-35,Female,Low,Medium,Bangalore,North Indian
4037,ACBE,34,26-35,Female,Medium,Low,Bangalore,Desserts
4038,B1C,32,26-35,Male,High,Low,Bangalore,Gujarati
4039,5.00E+90,24,18-25,Female,Medium,High,Bangalore,Lucknowi
4040,3ED4,36,36-45,Male,Low,Low,Bangalore,Punjabi
4041,AE40,20,18-25,Female,Medium,Low,Bangalore,North Indian
4042,DD7C,45,36-45,Female,High,Medium,Bangalore,South Indian
4043,2575,27,26-35,Female,Medium,Low,Bangalore,Tandoor
4044,DCC2,55,46+,Male,Low,Medium,Bangalore,Gujarati
4045,1A0F,23,18-25,Male,Medium,Low,Bangalore,Punjabi
4046,CFB6,48,46+,Female,Medium,Medium,Bangalore,Desserts
4047,59FF,26,26-35,Male,Medium,High,Bangalore,Punjabi
4048,5CB,19,18-25,Male,Low,Medium,Bangalore,Biryani
4049,77A3,38,36-45,Male,Low,Low,Bangalore,North Indian
4050,7EED,42,36-45,Male,Low,High,Bangalore,Punjabi
4051,C899,42,36-45,Male,High,Low,Bangalore,South Indian
4052,843F,46,46+,Female,Medium,High,Bangalore,Biryani
4053,80F2,44,36-45,Female,High,High,Bangalore,Desserts
4054,A6D7,43,36-45,Male,Medium,Low,Bangalore,Lucknowi
4055,D1FD,19,18-25,Male,Medium,High,Bangalore,Punjabi
4056,B288,25,18-25,Male,Medium,Low,Bangalore,South Indian
4057,B460,60,46+,Male,High,Medium,Bangalore,Punjabi
4058,192C,31,26-35,Male,High,High,Bangalore,Snacks
4059,3AF5,19,18-25,Female,Low,Low,Bangalore,Gujarati
4060,9A30,47,46+,Female,High,Low,Bangalore,Chinese
4061,2B58,27,26-35,Male,Medium,Medium,Bangalore,Desserts
4062,38D7,35,26-35,Male,Medium,High,Bangalore,Lucknowi
4063,A4AA,18,18-25,Male,Low,Low,Bangalore,South Indian
4064,D9CD,22,18-25,Female,High,Medium,Bangalore,Tandoor
4065,B024,48,46+,Male,High,High,Bangalore,Mughlai
4066,CAB5,29,26-35,Male,High,Medium,Bangalore,Lucknowi
4067,4CD1,50,46+,Female,High,High,Bangalore,Chinese
4068,C536,33,26-35,Male,High,Low,Bangalore,Punjabi
4069,8F16,41,36-45,Male,High,Medium,Bangalore,Tandoor
4070,DDD7,36,36-45,Female,High,High,Bangalore,South Indian
4071,A6FA,19,18-25,Male,High,Medium,Bangalore,Snacks
4072,90FE,30,26-35,Female,High,High,Bangalore,Gujarati
4073,5AE8,36,36-45,Male,Low,Medium,Bangalore,Tandoor
4074,5DA8,34,26-35,Female,Medium,Low,Bangalore,Biryani
4075,8C40,53,46+,Male,Low,Low,Bangalore,Gujarati
4076,2.00E+21,19,18-25,Female,Medium,Low,Bangalore,Desserts
4077,C2F7,49,46+,Male,Low,Low,Bangalore,Chinese
4078,76F5,42,36-45,Male,Low,Medium,Bangalore,Punjabi
4079,B0D4,35,26-35,Male,Medium,Medium,Bangalore,Lucknowi
4080,7A6F,41,36-45,Female,High,Low,Bangalore,North Indian
4081,51DE,51,46+,Male,Medium,High,Bangalore,Punjabi
4082,6C78,35,26-35,Male,Medium,Medium,Bangalore,South Indian
4083,BE32,52,46+,Female,Low,Low,Bangalore,Desserts
4084,1656,49,46+,Female,High,Low,Bangalore,North Indian
4085,21FC,55,46+,Female,Medium,Medium,Bangalore,Biryani
4086,7CA2,32,26-35,Male,Low,Low,Bangalore,South Indian
4087,22D0,35,26-35,Female,Low,Medium,Bangalore,Punjabi
4088,25F3,26,26-35,Male,Medium,High,Bangalore,South Indian
4089,A574,27,26-35,Female,Medium,Medium,Bangalore,Desserts
4090,2772,56,46+,Male,Medium,Medium,Bangalore,Tandoor
4091,C395,51,46+,Female,Medium,Medium,Bangalore,Snacks
4092,C7D9,34,26-35,Male,Medium,Medium,Bangalore,Gujarati
4093,5E5F,30,26-35,Male,Medium,Low,Bangalore,Gujarati
4094,3.00E+44,41,36-45,Male,High,Low,Bangalore,Desserts
4095,DDE0,23,18-25,Male,Low,Medium,Bangalore,Tandoor
4096,8DE0,29,26-35,Male,Low,Medium,Bangalore,Chinese
4097,D54E,56,46+,Female,Low,Low,Bangalore,Mughlai
4098,58A5,58,46+,Male,High,Medium,Bangalore,Desserts
4099,8.10E+08,36,36-45,Female,Medium,High,Bangalore,Tandoor
4100,AF52,59,46+,Female,High,Medium,Bangalore,Chinese
4101,2843,46,46+,Male,Medium,Medium,Bangalore,Mughlai
4102,AFC8,27,26-35,Female,Medium,High,Bangalore,Chinese
4103,5A0D,24,18-25,Female,Low,Low,Bangalore,Chinese
4104,D66,36,36-45,Female,Low,Low,Bangalore,Punjabi
4105,BFA5,43,36-45,Female,Medium,Low,Bangalore,North Indian
4106,B806,34,26-35,Female,Medium,Low,Bangalore,Desserts
4107,DA80,39,36-45,Male,Medium,High,Bangalore,Chinese
4108,1540,21,18-25,Male,Medium,Low,Bangalore,Punjabi
4109,6300,27,26-35,Female,Medium,High,Bangalore,Snacks
4110,AE9B,47,46+,Male,Medium,Low,Bangalore,Gujarati
4111,2273,24,18-25,Male,High,High,Bangalore,Lucknowi
4112,A159,23,18-25,Male,High,High,Bangalore,Chinese
4113,2521,37,36-45,Male,Medium,High,Bangalore,Gujarati
4114,8993,20,18-25,Female,Medium,Medium,Bangalore,South Indian
4115,AA72,33,26-35,Male,Medium,Low,Bangalore,Lucknowi
4116,56F6,42,36-45,Male,Low,Low,Bangalore,Snacks
4117,BCA,32,26-35,Male,Low,Low,Bangalore,South Indian
4118,AB00,33,26-35,Male,Medium,Low,Bangalore,Lucknowi
4119,C9D7,39,36-45,Male,Low,Medium,Bangalore,South Indian
4120,51B5,30,26-35,Female,Medium,High,Bangalore,Tandoor
4121,CA90,45,36-45,Male,Low,Medium,Bangalore,South Indian
4122,9.60E+09,27,26-35,Female,Medium,Low,Bangalore,Punjabi
4123,31AE,23,18-25,Female,Medium,Low,Bangalore,Chinese
4124,C6C5,42,36-45,Female,Low,Low,Bangalore,Lucknowi
4125,9A7C,27,26-35,Female,Medium,Medium,Bangalore,Mughlai
4126,194E,51,46+,Male,Medium,Medium,Bangalore,Tandoor
4127,97D0,48,46+,Male,Medium,Medium,Bangalore,Biryani
4128,A040,34,26-35,Female,Medium,Low,Bangalore,Biryani
4129,8715,25,18-25,Male,Low,Low,Bangalore,North Indian
4130,DBF9,22,18-25,Female,High,Medium,Bangalore,Tandoor
4131,6D9D,25,18-25,Male,Medium,Low,Bangalore,Tandoor
4132,6016,38,36-45,Male,Medium,Low,Bangalore,Lucknowi
4133,3FF2,35,26-35,Male,Medium,Medium,Bangalore,Gujarati
4134,A73C,34,26-35,Male,Medium,Medium,Bangalore,Snacks
4135,8AF9,29,26-35,Male,Low,Medium,Bangalore,Mughlai
4136,6F14,42,36-45,Female,Low,Low,Bangalore,South Indian
4137,4808,44,36-45,Male,Medium,High,Bangalore,Gujarati
4138,9A82,22,18-25,Female,Medium,Low,Bangalore,Desserts
4139,2E0A,38,36-45,Male,Medium,Low,Bangalore,Tandoor
4140,8B60,40,36-45,Female,High,Medium,Bangalore,Gujarati
4141,7C5A,40,36-45,Female,Low,Medium,Bangalore,Chinese
4142,AC8D,19,18-25,Female,Low,Low,Bangalore,Snacks
4143,699D,20,18-25,Female,High,Medium,Bangalore,Biryani
4144,DA14,32,26-35,Male,Medium,Low,Bangalore,Mughlai
4145,DBF4,42,36-45,Male,Medium,Medium,Bangalore,Snacks
4146,3812,18,18-25,Male,Medium,High,Bangalore,Punjabi
4147,16EF,24,18-25,Female,Medium,Low,Bangalore,Biryani
4148,47FF,20,18-25,Male,Medium,Medium,Bangalore,South Indian
4149,90D1,47,46+,Female,Medium,High,Bangalore,Lucknowi
4150,6.50E+05,53,46+,Female,Low,Medium,Bangalore,Punjabi
4151,DBD9,35,26-35,Male,Medium,High,Bangalore,Mughlai
4152,9611,41,36-45,Male,Medium,Medium,Bangalore,South Indian
4153,92A4,21,18-25,Female,Low,High,Bangalore,South Indian
4154,13F1,27,26-35,Male,High,Low,Bangalore,Tandoor
4155,65F5,53,46+,Male,Medium,Low,Bangalore,Biryani
4156,8FE,19,18-25,Male,Medium,Low,Bangalore,Snacks
4157,3C00,20,18-25,Male,Low,Low,Bangalore,Punjabi
4158,1EA4,51,46+,Female,Medium,Low,Bangalore,Biryani
4159,A5F9,41,36-45,Male,Medium,High,Bangalore,Mughlai
4160,1AD7,23,18-25,Female,Medium,Low,Bangalore,Mughlai
4161,B44A,31,26-35,Male,Low,Low,Bangalore,Biryani
4162,E21D,19,18-25,Female,Low,Low,Bangalore,Punjabi
4163,279A,26,26-35,Female,Low,Medium,Bangalore,Snacks
4164,4.50E+07,34,26-35,Male,High,Low,Bangalore,Biryani
4165,9A5F,48,46+,Female,High,High,Bangalore,Tandoor
4166,C66A,30,26-35,Male,Medium,High,Bangalore,Chinese
4167,E27C,38,36-45,Female,High,Medium,Bangalore,Mughlai
4168,A3E3,31,26-35,Male,Medium,High,Bangalore,Biryani
4169,1182,24,18-25,Male,Low,Low,Bangalore,Lucknowi
4170,DB35,54,46+,Female,Medium,Medium,Bangalore,North Indian
4171,DFCA,30,26-35,Male,Medium,Low,Bangalore,Gujarati
4172,5586,28,26-35,Female,Low,High,Bangalore,Punjabi
4173,A604,27,26-35,Male,Medium,Medium,Bangalore,South Indian
4174,672,43,36-45,Female,Medium,Low,Bangalore,Desserts
4175,2224,21,18-25,Male,Medium,Medium,Bangalore,Chinese
4176,C448,55,46+,Male,Medium,Medium,Bangalore,Gujarati
4177,59A4,46,46+,Female,Medium,Low,Bangalore,South Indian
4178,A801,45,36-45,Female,Low,Medium,Bangalore,Chinese
4179,BFDC,20,18-25,Female,Medium,Medium,Bangalore,Gujarati
4180,D69A,55,46+,Male,Medium,High,Bangalore,Desserts
4181,31CA,30,26-35,Female,Medium,Medium,Bangalore,Chinese
4182,2C7D,33,26-35,Male,Medium,Low,Bangalore,Snacks
4183,6F73,52,46+,Female,High,Low,Bangalore,Lucknowi
4184,AF84,55,46+,Male,Low,Medium,Bangalore,Biryani
4185,1474,53,46+,Female,High,Medium,Bangalore,Punjabi
4186,962D,36,36-45,Female,Medium,High,Bangalore,Tandoor
4187,1467,47,46+,Male,Medium,Low,Bangalore,Punjabi
4188,895A,47,46+,Male,Medium,Low,Bangalore,Tandoor
4189,7114,30,26-35,Female,Low,Low,Bangalore,Tandoor
4190,17CE,34,26-35,Female,High,Low,Bangalore,North Indian
4191,36D1,50,46+,Female,Medium,Low,Bangalore,Biryani
4192,2D6F,35,26-35,Male,Medium,Low,Bangalore,North Indian
4193,6.00E+01,41,36-45,Male,Medium,Low,Bangalore,South Indian
4194,8108,38,36-45,Male,Medium,Low,Bangalore,North Indian
4195,8B18,27,26-35,Male,Medium,Medium,Bangalore,Chinese
4196,65C8,60,46+,Female,High,Medium,Bangalore,Tandoor
4197,80C4,26,26-35,Male,High,Medium,Bangalore,Tandoor
4198,3777,45,36-45,Male,Low,Medium,Bangalore,Desserts
4199,5D7C,41,36-45,Male,Low,Medium,Bangalore,Biryani
4200,A33F,18,18-25,Female,Medium,Low,Bangalore,Mughlai
4201,4597,59,46+,Female,Medium,High,Bangalore,North Indian
4202,BC54,31,26-35,Female,High,Medium,Bangalore,South Indian
4203,8AD2,44,36-45,Male,Low,Low,Bangalore,Tandoor
4204,759C,59,46+,Female,Low,Medium,Bangalore,South Indian
4205,685E,31,26-35,Male,Medium,Low,Bangalore,Biryani
4206,AB1A,58,46+,Female,Medium,Medium,Bangalore,Lucknowi
4207,D745,50,46+,Male,High,Low,Bangalore,Mughlai
4208,47A4,40,36-45,Female,Medium,High,Bangalore,South Indian
4209,697F,38,36-45,Male,Medium,High,Bangalore,South Indian
4210,DA94,21,18-25,Female,Medium,Medium,Bangalore,South Indian
4211,812F,60,46+,Female,High,Medium,Bangalore,Chinese
4212,2046,37,36-45,Male,Medium,Medium,Bangalore,North Indian
4213,1D0E,58,46+,Male,Medium,Low,Bangalore,Gujarati
4214,A341,25,18-25,Female,Medium,Medium,Bangalore,Biryani
4215,30B9,42,36-45,Female,Medium,Low,Bangalore,Snacks
4216,9B0E,43,36-45,Male,Low,Medium,Bangalore,Tandoor
4217,513A,49,46+,Female,Medium,High,Bangalore,Desserts
4218,6124,35,26-35,Male,Low,Medium,Bangalore,Tandoor
4219,BFD6,56,46+,Male,Low,Low,Bangalore,Tandoor
4220,A86A,30,26-35,Male,Low,Medium,Bangalore,Tandoor
4221,2491,55,46+,Female,Medium,Low,Bangalore,Mughlai
4222,4072,22,18-25,Female,Medium,High,Bangalore,Gujarati
4223,453A,32,26-35,Female,Medium,Low,Bangalore,Punjabi
4224,1F6E,40,36-45,Male,Medium,Low,Bangalore,Snacks
4225,AB09,55,46+,Female,Low,High,Bangalore,Chinese
4226,6A95,23,18-25,Female,Medium,Low,Bangalore,Punjabi
4227,8C5F,37,36-45,Female,Medium,Low,Bangalore,Gujarati
4228,A9F3,40,36-45,Male,High,Medium,Bangalore,Chinese
4229,AEA5,43,36-45,Female,Medium,Medium,Bangalore,Punjabi
4230,776D,40,36-45,Male,Medium,High,Bangalore,Mughlai
4231,53A6,29,26-35,Male,Medium,Low,Bangalore,Desserts
4232,D1A0,55,46+,Female,Medium,Medium,Bangalore,Snacks
4233,4272,49,46+,Male,Medium,Low,Bangalore,Lucknowi
4234,AC29,49,46+,Female,Low,Low,Bangalore,Tandoor
4235,72CC,31,26-35,Male,Low,Medium,Bangalore,North Indian
4236,792B,19,18-25,Male,High,Medium,Bangalore,Mughlai
4237,4CC6,25,18-25,Male,High,Low,Bangalore,Mughlai
4238,6FD9,31,26-35,Male,Medium,Medium,Bangalore,Chinese
4239,5EFF,56,46+,Male,Medium,Medium,Bangalore,Biryani
4240,3706,19,18-25,Female,Low,Medium,Bangalore,Mughlai
4241,6770,22,18-25,Male,High,High,Bangalore,Snacks
4242,1C5C,28,26-35,Female,Low,Low,Bangalore,Tandoor
4243,3025,18,18-25,Female,Low,Medium,Bangalore,Tandoor
4244,6377,25,18-25,Male,Medium,Low,Bangalore,Snacks
4245,1300,23,18-25,Female,Medium,Low,Bangalore,Lucknowi
4246,BF3E,20,18-25,Female,High,Medium,Bangalore,Lucknowi
4247,CB24,27,26-35,Female,Medium,Medium,Bangalore,Snacks
4248,6807,39,36-45,Male,High,Medium,Bangalore,Lucknowi
4249,3280,35,26-35,Female,Medium,Medium,Bangalore,Gujarati
4250,5767,29,26-35,Female,Low,Low,Bangalore,Punjabi
4251,6A5,27,26-35,Male,High,Medium,Bangalore,Snacks
4252,A6CC,46,46+,Female,Medium,Medium,Bangalore,Punjabi
4253,3155,21,18-25,Male,Low,Low,Bangalore,Desserts
4254,9E7D,42,36-45,Male,Low,Medium,Bangalore,Tandoor
4255,1D6E,24,18-25,Female,Medium,Low,Bangalore,Snacks
4256,9931,22,18-25,Male,Medium,Medium,Bangalore,Lucknowi
4257,A7E9,53,46+,Male,High,Low,Bangalore,Biryani
4258,BEF 1.00,23,18-25,Male,Low,Medium,Bangalore,Biryani
4259,2FA7,41,36-45,Male,High,Medium,Bangalore,Chinese
4260,1.00E+13,23,18-25,Male,Low,High,Bangalore,North Indian
4261,DEF6,21,18-25,Female,Low,Low,Bangalore,North Indian
4262,DF2E,33,26-35,Male,Medium,Low,Bangalore,Chinese
4263,DF00,35,26-35,Female,Low,Low,Bangalore,Gujarati
4264,5200,32,26-35,Female,Medium,High,Bangalore,Gujarati
4265,9373,37,36-45,Female,Medium,Medium,Bangalore,Mughlai
4266,91ED,49,46+,Female,Low,Medium,Bangalore,Tandoor
4267,AEEF,26,26-35,Female,Medium,Medium,Bangalore,Tandoor
4268,9113,60,46+,Female,Low,Low,Bangalore,Snacks
4269,6C5C,58,46+,Female,Medium,Medium,Bangalore,Chinese
4270,9DB3,51,46+,Male,Medium,Low,Bangalore,South Indian
4271,A7D2,43,36-45,Female,Medium,Medium,Bangalore,Desserts
4272,868A,19,18-25,Male,High,Low,Bangalore,Mughlai
4273,FDE,59,46+,Male,Medium,Low,Bangalore,Punjabi
4274,9FE7,31,26-35,Female,Low,High,Bangalore,Chinese
4275,48F9,54,46+,Female,Low,Low,Bangalore,Desserts
4276,41EB,19,18-25,Male,Medium,High,Bangalore,North Indian
4277,BF7,29,26-35,Female,High,Medium,Bangalore,Biryani
4278,448E,39,36-45,Male,Medium,Low,Bangalore,Biryani
4279,7851,35,26-35,Male,Medium,Medium,Bangalore,Lucknowi
4280,933A,47,46+,Female,Medium,Medium,Bangalore,Desserts
4281,68AD,34,26-35,Female,Low,Low,Bangalore,South Indian
4282,2ADD,49,46+,Male,High,Medium,Bangalore,Tandoor
4283,DF3,36,36-45,Male,Low,Medium,Bangalore,Punjabi
4284,5.00E+33,58,46+,Male,Medium,Low,Bangalore,Snacks
4285,80F4,26,26-35,Male,Low,Medium,Bangalore,Tandoor
4286,2CB3,22,18-25,Male,Medium,Medium,Bangalore,South Indian
4287,3A57,59,46+,Female,High,Medium,Bangalore,Tandoor
4288,D9BF,31,26-35,Female,High,High,Bangalore,Biryani
4289,2248,54,46+,Male,Low,Low,Bangalore,North Indian
4290,1DD7,51,46+,Male,Medium,High,Bangalore,Gujarati
4291,1B98,19,18-25,Female,Medium,High,Bangalore,Mughlai
4292,828C,56,46+,Male,Medium,Low,Bangalore,Tandoor
4293,959,29,26-35,Male,High,Low,Bangalore,Mughlai
4294,43A8,43,36-45,Female,Low,Low,Bangalore,Mughlai
4295,2B92,32,26-35,Male,Low,Low,Bangalore,Biryani
4296,8190,43,36-45,Female,Medium,Low,Bangalore,Desserts
4297,592C,53,46+,Female,Medium,High,Bangalore,Gujarati
4298,269F,36,36-45,Female,Medium,Low,Bangalore,Desserts
4299,4192,29,26-35,Female,Medium,Medium,Bangalore,Lucknowi
4300,6CCA,23,18-25,Female,Low,Low,Bangalore,Biryani
4301,170E,41,36-45,Female,Low,Low,Bangalore,South Indian
4302,8C60,18,18-25,Male,Medium,Medium,Bangalore,Chinese
4303,2DF7,21,18-25,Male,Medium,Low,Bangalore,Desserts
4304,3717,58,46+,Female,High,Low,Bangalore,Snacks
4305,E23B,45,36-45,Male,Medium,High,Bangalore,Lucknowi
4306,191D,51,46+,Female,Low,High,Bangalore,Lucknowi
4307,58ED,47,46+,Female,Medium,Medium,Bangalore,Desserts
4308,8FFB,48,46+,Male,Medium,Medium,Bangalore,Lucknowi
4309,5DFF,45,36-45,Male,Low,Medium,Bangalore,Chinese
4310,7306,47,46+,Male,High,High,Bangalore,Biryani
4311,71D7,39,36-45,Female,Low,Low,Bangalore,Snacks
4312,1.00E+87,25,18-25,Female,Low,Low,Bangalore,South Indian
